symbol,price
WCTUSDC,0.05410000
WCTUSDT,0.05420000
PAXGUSDC,4636.93000000
ONDOTRY,11.66000000
BABYEUR,0.03866000
ACHUSDC,0.00606000
GMTUSDC,0.00979000
HYPERUSDT,0.08320000
HYPERUSDC,0.08320000
HYPERBNB,0.00025170
HYPERFDUSD,0.35350000
HYPERTRY,3.68000000
INITUSDT,0.07980000
INITUSDC,0.07980000
INITBNB,0.00012400
INITFDUSD,0.10550000
INITTRY,3.56000000
SIGNUSDT,0.03239000
SIGNUSDC,0.03237000
SIGNBNB,0.00005472
SIGNFDUSD,0.03232000
SIGNTRY,1.43900000
STOUSDT,0.90830000
STOUSDC,0.91040000
STOBNB,0.00010532
STOFDUSD,0.09750000
STOTRY,40.35200000
ENJUSDC,0.02133000
VIRTUALTRY,28.46000000
SYRUPUSDT,0.20770000
SYRUPUSDC,0.20750000
KMNOUSDT,0.01727000
KMNOUSDC,0.01727000
SXTUSDT,0.01620000
SXTUSDC,0.01620000
SXTBNB,0.00008835
SXTFDUSD,0.07400000
SXTTRY,0.72300000
PUNDIXUSDC,0.14040000
SYRUPTRY,9.24900000
NXPCUSDT,0.28060000
NXPCUSDC,0.28010000
NXPCBNB,0.00071138
NXPCFDUSD,0.76180000
NXPCTRY,12.47000000
AWEBTC,0.00000075
AWEUSDT,0.04857000
HAEDALUSDT,0.02990000
HAEDALUSDC,0.02990000
HAEDALBNB,0.00005790
HAEDALFDUSD,0.04910000
HAEDALTRY,1.33000000
USD1USDT,0.99970000
HUMAUSDT,0.01406000
HUMAUSDC,0.01403000
HUMABNB,0.00003018
HUMAFDUSD,0.02692000
HUMATRY,0.62500000
ABTC,0.00000168
AETH,0.00010140
AFDUSD,0.28300000
ATRY,3.46000000
AUSDC,0.07780000
AUSDT,0.07800000
SOPHUSDT,0.00827000
SOPHUSDC,0.00825000
SOPHBNB,0.00003460
SOPHFDUSD,0.00830000
SOPHTRY,0.36700000
MUBARAKTRY,0.50100000
TRXJPY,50.46000000
DAIJPY,159.73000000
RESOLVUSDT,0.04050000
RESOLVUSDC,0.04060000
RESOLVBNB,0.00011390
RESOLVFDUSD,0.06280000
RESOLVTRY,1.81000000
HOMEUSDT,0.01881000
HOMEUSDC,0.01880000
HOMEBNB,0.00002543
HOMEFDUSD,0.02962000
HOMETRY,0.83800000
FLUXUSDC,0.05660000
MASKUSDC,0.41200000
SUSHIUSDC,0.18790000
SPKUSDT,0.02025100
SPKUSDC,0.02026200
SPKBNB,0.00003258
SPKFDUSD,0.04908500
SPKTRY,0.90150000
NEWTUSDT,0.06720000
NEWTUSDC,0.06710000
NEWTBNB,0.00010934
NEWTFDUSD,0.09660000
NEWTTRY,2.99000000
NEIROJPY,0.01082000
SAHARAUSDT,0.02139000
SAHARAUSDC,0.02138000
SAHARABNB,0.00008898
SAHARAFDUSD,0.07706000
SAHARATRY,0.95300000
LPTUSDC,2.02100000
RVNUSDC,0.00573000
LAUSDT,0.19590000
LAUSDC,0.19530000
LABNB,0.00032960
LAFDUSD,0.42470000
LATRY,8.71000000
LPTJPY,320.20000000
XAIUSDC,0.00899000
AXSUSDC,1.10000000
COMPUSDC,16.50000000
ERAUSDT,0.12170000
ERAUSDC,0.12170000
ERABNB,0.00020523
ERAFDUSD,0.12150000
ERATRY,5.42000000
CUSDT,0.07450000
CUSDC,0.07410000
CBNB,0.00010042
CFDUSD,0.09180000
CTRY,3.31300000
GRTUSDC,0.02383000
ROSEUSDC,0.01007000
CVXUSDC,1.70700000
FUNUSDC,0.00127200
LISTAUSDC,0.09010000
TREEUSDT,0.05670000
TREEUSDC,0.05670000
TREEBNB,0.00013650
TREEFDUSD,0.13330000
TREETRY,2.52000000
A2ZUSDT,0.00008400
TOWNSUSDT,0.00330000
TOWNSUSDC,0.00330000
TOWNSBNB,0.00000983
TOWNSFDUSD,0.00825000
TOWNSTRY,0.14700000
PROVEUSDT,0.22500000
PROVEUSDC,0.22470000
PROVEBNB,0.00047311
PROVEFDUSD,0.46190000
PROVETRY,10.00000000
ILVUSDC,3.86000000
MAGICUSDC,0.05750000
USDCBRL,5.18660000
BFUSDUSDT,0.99930000
PLUMEUSDT,0.00972000
PLUMEUSDC,0.00972000
PLUMEBNB,0.00001705
PLUMEFDUSD,0.01292000
PLUMETRY,0.43300000
CYBERUSDC,0.48300000
MAVUSDC,0.01294000
SKLUSDC,0.00692000
A2ZUSDC,0.00008300
SSVUSDC,2.16800000
UMAUSDC,0.39900000
DOLOUSDT,0.03615000
DOLOUSDC,0.03609000
DOLOBNB,0.00004038
DOLOFDUSD,0.04283000
DOLOTRY,1.60700000
MITOUSDT,0.03786000
MITOUSDC,0.03759000
MITOBNB,0.00009060
MITOFDUSD,0.07336000
MITOTRY,1.68200000
WLFIUSDT,0.09850000
WLFIUSDC,0.09840000
WLFITRY,4.37800000
BFUSDUSDC,0.99900000
NMRUSDC,7.52000000
QTUMUSDC,0.92200000
SOMIUSDT,0.15360000
SOMIUSDC,0.15350000
SOMIBNB,0.00028954
SOMIFDUSD,0.25560000
SOMITRY,6.84000000
WLFIBRL,0.88100000
WLFIEUR,0.08520000
OPENUSDT,0.16150000
OPENUSDC,0.16160000
OPENBNB,0.00027310
OPENFDUSD,0.16180000
OPENTRY,7.18500000
USDEUSDC,0.99970000
USDEUSDT,0.99970000
LINEAUSDT,0.00298000
LINEAUSDC,0.00298000
LINEABNB,0.00000733
LINEAFDUSD,0.00435000
LINEATRY,0.13280000
HOLOUSDT,0.05220000
HOLOUSDC,0.05220000
HOLOBNB,0.00007382
HOLOFDUSD,0.06750000
HOLOTRY,2.32500000
PUMPUSDT,0.00163300
PUMPTRY,0.07270000
PUMPUSDC,0.00163300
AVNTUSDT,0.12480000
AVNTUSDC,0.12470000
AVNTTRY,5.56000000
ZKCUSDT,0.06960000
ZKCUSDC,0.06960000
ZKCFDUSD,0.11390000
ZKCBNB,0.00013200
ZKCTRY,3.09000000
SKYBTC,0.00000110
SKYTRY,3.25700000
SKYUSDC,0.07326000
SKYUSDT,0.07325000
BARDUSDT,0.32170000
BARDUSDC,0.32150000
BARDFDUSD,0.79380000
BARDTRY,14.33000000
BARDBNB,0.00092270
0GUSDT,0.50400000
0GUSDC,0.50300000
0GBNB,0.00086322
0GFDUSD,0.83700000
0GTRY,22.28000000
IMXUSDC,0.13670000
NMRTRY,333.80000000
TWTUSDC,0.39870000
HEMIBNB,0.00001509
HEMITRY,0.34900000
HEMIUSDT,0.00781000
HEMIUSDC,0.00785000
HEMIFDUSD,0.01640000
XPLUSDT,0.11170000
XPLUSDC,0.11170000
XPLBNB,0.00014450
XPLFDUSD,0.11210000
XPLTRY,4.96000000
MIRAUSDT,0.07540000
MIRAUSDC,0.07530000
MIRABNB,0.00014577
MIRAFDUSD,0.14160000
MIRATRY,3.35000000
FFUSDT,0.07034000
FFUSDC,0.07035000
FFBNB,0.00013394
FFFDUSD,0.07024000
FFTRY,3.13000000
AEVOUSDC,0.02230000
MEUSDC,0.09770000
SNXUSDC,0.27900000
EDENUSDT,0.03170000
EDENUSDC,0.03200000
EDENBNB,0.00007860
EDENFDUSD,0.07200000
EDENTRY,1.42000000
NOMFDUSD,0.00618000
NOMTRY,0.35100000
NOMUSDC,0.00789000
NOMUSDT,0.00790000
2ZUSDT,0.07630000
2ZUSDC,0.07630000
2ZBNB,0.00013014
2ZFDUSD,0.12605000
2ZTRY,3.39400000
TRUMPJPY,458.00000000
MORPHOUSDT,1.50500000
MORPHOUSDC,1.50500000
MORPHOBNB,0.00135300
MORPHOFDUSD,1.16300000
MORPHOTRY,66.98000000
ASTERUSDT,0.67500000
ASTERUSDC,0.67400000
ASTERTRY,30.00000000
WALUSDT,0.06970000
WALUSDC,0.06960000
WALBNB,0.00011770
WALFDUSD,0.06970000
WALTRY,3.08000000
EULUSDT,1.00100000
EULUSDC,1.00000000
EULFDUSD,1.34600000
EULBNB,0.00247800
EULTRY,44.50000000
ENSOUSDT,0.96500000
ENSOUSDC,0.96500000
ENSOFDUSD,1.25500000
ENSOBNB,0.00163900
ENSOTRY,42.90000000
YBUSDT,0.10310000
YBUSDC,0.10290000
YBBNB,0.00027570
YBFDUSD,0.37200000
YBTRY,4.58000000
ZBTUSDT,0.10570000
ZBTUSDC,0.10550000
ZBTBNB,0.00011500
ZBTFDUSD,0.11120000
ZBTTRY,4.70000000
TURTLEUSDT,0.04320000
TURTLEUSDC,0.04290000
TURTLEBNB,0.00007110
TURTLEFDUSD,0.06040000
TURTLETRY,1.92000000
GIGGLEUSDT,22.51000000
GIGGLEUSDC,22.49000000
GIGGLETRY,1001.00000000
FUSDT,0.00505000
FUSDC,0.00504000
FTRY,0.22410000
KITEUSDT,0.14250000
KITEUSDC,0.14240000
KITEBNB,0.00012520
KITETRY,6.34500000
MMTUSDT,0.10810000
MMTUSDC,0.10810000
MMTBNB,0.00024570
MMTTRY,4.81000000
DASHUSDC,30.37000000
SAPIENUSDT,0.06480000
SAPIENUSDC,0.06480000
SAPIENBNB,0.00012490
SAPIENTRY,2.88200000
MINAUSDC,0.05810000
XVGUSDC,0.00433300
ALLOUSDT,0.10700000
ALLOUSDC,0.10710000
ALLOBNB,0.00009440
ALLOTRY,4.76000000
SOLVUSDC,0.00556000
USD1USDC,0.99950000
WLFIUSD1,0.09840000
BANKUSDT,0.04510000
BANKUSDC,0.04520000
BANKTRY,2.01000000
METUSDT,0.12950000
METUSDC,0.12860000
METTRY,5.73000000
1INCHUSDC,0.08870000
COTIUSDC,0.01261000
LSKUSDC,0.11900000
USDTUSD,0.99990000
USDCUSD,1.00000000
DODOTRY,0.69400000
HEITRY,3.48100000
MANTAIDR,1029.00
SCRIDR,715.70
WLDIDR,4599.00
HBARIDR,1474.40
ATUSDT,0.15780000
ATUSDC,0.15790000
ATBNB,0.00026720
ATTRY,7.00700000
ASTERIDR,11500.00
AVAXIDR,148745.00
BOMEIDR,6.80
DOGSIDR,0.45
FLOKIIDR,0.46
POLIDR,1561.00
RENDERIDR,29200.00
TAOIDR,5222560.00
TIAIDR,5363.00
TONIDR,22546.00
VIRTUALIDR,10912.00
WIFIDR,2995.00
ZILIDR,65.00
ARBIDR,1561.00
ADAIDR,4065.00
BNBIDR,10096871.00
BTCIDR,1140754370.00
DOGEIDR,1539.00
ETHIDR,35051821.00
NEIROIDR,1.00
ONDOIDR,4464.00
SUIIDR,14773.00
TKOIDR,874.95
XRPIDR,22425.00
USDTIDR,17032.00
USDCIDR,17038.00
SOLIDR,1355326.00
BTCUSD,66915.04000000
BTCUSD1,66950.88000000
DYMUSDC,0.02310000
BNBUSD1,592.01000000
ETHUSD1,2056.42000000
SOLUSD1,79.65000000
DASHTRY,1354.00000000
DOGEUSD1,0.09030000
SUIUSD1,0.86390000
XRPUSD1,1.31790000
KGSTUSDT,0.01139000
ADAUSD1,0.23790000
ASTERUSD1,0.66700000
LUNAUSDC,0.05400000
LUNCUSDC,0.00003597
ZECUSD1,240.30000000
AVAXUSD1,8.69000000
BCHUSD1,451.00000000
UNIUSD1,3.32400000
BREVUSDT,0.10970000
BREVUSDC,0.10960000
BREVBNB,0.00018260
BREVTRY,4.88000000
币安人生USDT,0.04840000
币安人生USDC,0.04830000
币安人生TRY,3.60000000
ZKPUSDT,0.06800000
ZKPUSDC,0.06750000
ZKPTRY,3.02200000
FETJPY,36.70000000
TAOJPY,48578.00000000
LINKUSD1,8.56000000
USDCMXN,18.00000000
PEPEUSD1,0.00000330
UUSDT,1.00000000
UUSDC,0.99990000
FRAXUSDT,0.41230000
FOGOUSDT,0.01621000
FOGOUSDC,0.01619000
FOGOTRY,0.72100000
BTCU,66929.34000000
LTCUSD1,52.43000000
UTRY,44.50000000
XRPRLUSD,1.31680000
RLUSDUSDT,1.00010000
RLUSDU,1.00020000
SENTUSDT,0.01731000
SENTUSDC,0.01731000
SENTTRY,0.77000000
BNBU,591.84000000
KGSTU,0.01137000
SOLU,79.63000000
TRXUSD1,0.31550000
USD1U,0.99960000
ETHU,2055.78000000
ZAMAUSDT,0.02285000
ZAMAUSDC,0.02281000
ZAMATRY,1.01600000
ASTERU,0.67500000
PAXGUSD1,4596.32000000
SUIU,0.86560000
XRPU,1.31760000
ESPUSDT,0.07438000
ESPUSDC,0.07436000
ESPTRY,3.30900000
ADAU,0.23860000
DOGEU,0.09025000
PEPEU,0.00000333
TAOUSD1,306.60000000
BNBUSD,591.88000000
ETHUSD,2047.02000000
SOLUSD,79.70000000
MANTRAUSDT,0.01076000
MANTRAUSDC,0.01073000
MANTRATRY,0.47880000
ROBOUSDT,0.01865000
ROBOUSDC,0.01864000
ROBOTRY,0.83000000
LINKU,8.55000000
LTCU,52.47000000
PAXGU,4635.23000000
ZECU,240.31000000
AVAXU,8.68000000
OPNUSDT,0.17260000
OPNUSDC,0.17180000
OPNBNB,0.00028368
OPNU,0.17090000
OPNUSD1,0.17280000
OPNTRY,7.63000000
BCHU,443.60000000
NEARU,1.16200000
NEARUSD1,1.16300000
TRXU,0.31610000
UIDR,17023.00
NIGHTUSDT,0.04944000
NIGHTUSDC,0.04944000
NIGHTBNB,0.00008290
NIGHTTRY,2.19900000
CFGUSDT,0.14680000
CFGUSDC,0.14680000
CFGTRY,6.53300000
AAVEU,94.36000000
TAOU,306.70000000
UNIU,3.34300000
WLFIU,0.09750000
KATUSDT,0.00953000
KATUSDC,0.00951000
KATTRY,0.42370000
XAUTUSDT,4619.33000000
XAUTUSDC,4617.75000000
XAUTU,4615.09000000
XAUTBTC,0.06895000
XAUTTRY,205470.00000000
APTU,0.89900000
ENAU,0.08320000
FETU,0.22640000
NIGHTU,0.04835000
TRUMPU,2.95900000
WLDU,0.26940000
TRUMPUSD1,2.86200000
